"faz_cod","talhao_cod","dt_plantio","corte","n","ops","status","mix","encers","encers_ok","fromPlantio","oss","processID","area","PL|H1","PL|AD","PL|QL","PL|H2","QL|H2","left","days","os_status","os_cod"
4241,10,2016-03-19,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-28|2016-05-25|2016-07-26|2016-11-20",TRUE,"9|67|129|246","2977|3634|3955|5455","4241|10|2016-03-19|93",0.41,9,67,129,246,117,"AD",53,"E",3634
4241,11,2016-03-19,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-28|2016-05-25|2016-07-26|2016-11-20",TRUE,"9|67|129|246","2977|3634|3955|5455","4241|11|2016-03-19|93",4.4,9,67,129,246,117,"AD",53,"E",3634
4241,12,2016-03-19,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-28|2016-05-25|2016-07-26|2016-11-20",TRUE,"9|67|129|246","2977|3634|3955|5455","4241|12|2016-03-19|93",6.36,9,67,129,246,117,"AD",53,"E",3634
4236,1,2016-03-21,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-06-21|2016-07-29|2016-09-30",TRUE,"10|92|130|193","3013|3838|3863|4969","4236|1|2016-03-21|93",27.32,10,92,130,193,63,"AD",28,"E",3838
4236,2,2016-03-21,"93",5,"H1|AD|QL|QL|H2","E|E|E|E|E","allE","2016-03-31|2016-06-21|2016-07-29|2016-07-31|2016-09-30",TRUE,"10|92|130|132|193","3013|3838|3863|4420|4969","4236|2|2016-03-21|93",22.472,10,92,132,193,61,"AD",28,"E",3838
4236,3,2016-03-21,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-06-21|2016-07-31|2016-09-30",TRUE,"10|92|132|193","3013|3838|4420|4969","4236|3|2016-03-21|93",1.11,10,92,132,193,61,"AD",28,"E",3838
4168,17,2016-03-24,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-06-21|2016-06-21|2016-11-21",TRUE,"7|89|89|242","3015|3839|3866|5577","4168|17|2016-03-24|93",13.21,7,89,89,242,153,"AD",31,"E",3839
4168,18,2016-03-24,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-06-21|2016-06-21|2016-11-21",TRUE,"7|89|89|242","3015|3839|3866|5577","4168|18|2016-03-24|93",4.97,7,89,89,242,153,"AD",31,"E",3839
4216,1,2016-03-25,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-03-30|2016-06-16|2016-06-21|2016-11-27",TRUE,"5|83|88|247","3012|3865|3840|5551","4216|1|2016-03-25|93",20.76,5,88,83,247,164,"AD",32,"E",3840
4216,2,2016-03-25,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-03-30|2016-06-16|2016-06-21|2016-11-27",TRUE,"5|83|88|247","3012|3865|3840|5551","4216|2|2016-03-25|93",0.42,5,88,83,247,164,"AD",32,"E",3840
4216,3,2016-03-25,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-03-30|2016-06-16|2016-06-21|2016-11-27",TRUE,"5|83|88|247","3012|3865|3840|5551","4216|3|2016-03-25|93",10.04,5,88,83,247,164,"AD",32,"E",3840
4216,4,2016-03-25,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-03-30|2016-06-16|2016-06-21|2016-11-27",TRUE,"5|83|88|247","3012|3865|3840|5551","4216|4|2016-03-25|93",6.45,5,88,83,247,164,"AD",32,"E",3840
4216,5,2016-03-25,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-03-30|2016-06-16|2016-06-21|2016-11-27",TRUE,"5|83|88|247","3012|3865|3840|5551","4216|5|2016-03-25|93",7.48,5,88,83,247,164,"AD",32,"E",3840
4243,4,2016-03-26,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-05-07|2016-05-08|2016-11-27",TRUE,"5|42|43|246","3011|3467|3480|5550","4243|4|2016-03-26|93",6.87,5,42,43,246,203,"AD",78,"E",3467
4243,5,2016-03-26,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-31|2016-05-07|2016-05-08|2016-11-27",TRUE,"5|42|43|246","3011|3467|3480|5550","4243|5|2016-03-26|93",0.44,5,42,43,246,203,"AD",78,"E",3467
4208,1,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|1|2016-03-27|93",11.36,3,86,86,239,153,"AD",34,"E",3841
4208,2,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|2|2016-03-27|93",3.92,3,86,86,239,153,"AD",34,"E",3841
4208,3,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|3|2016-03-27|93",2.35,3,86,86,239,153,"AD",34,"E",3841
4208,4,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|4|2016-03-27|93",7.94,3,86,86,239,153,"AD",34,"E",3841
4208,5,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|5|2016-03-27|93",1.64,3,86,86,239,153,"AD",34,"E",3841
4208,6,2016-03-27,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-03-30|2016-06-21|2016-06-21|2016-11-21",TRUE,"3|86|86|239","3014|3841|3864|5578","4208|6|2016-03-27|93",5.83,3,86,86,239,153,"AD",34,"E",3841
4222,1,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|1|2016-04-02|93",2.22,18,109,164,233,69,"AD",11,"E",4271
4222,2,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|2|2016-04-02|93",29.26,18,109,164,233,69,"AD",11,"E",4271
4222,3,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|3|2016-04-02|93",18.26,18,109,164,233,69,"AD",11,"E",4271
4222,4,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|4|2016-04-02|93",12.07,18,109,164,233,69,"AD",11,"E",4271
4222,5,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|5|2016-04-02|93",5.28,18,109,164,233,69,"AD",11,"E",4271
4222,6,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|6|2016-04-02|93",0.58,18,109,164,233,69,"AD",11,"E",4271
4222,7,2016-04-02,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-20|2016-07-20|2016-09-13|2016-11-21",TRUE,"18|109|164|233","3222|4271|4471|5481","4222|7|2016-04-02|93",2.91,18,109,164,233,69,"AD",11,"E",4271
4239,1,2016-04-19,"93",4,"H1|QL|AD|H2","E|E|E|E","allE","2016-04-24|2016-07-13|2016-07-31|2016-11-19",TRUE,"5|85|103|214","3324|4243|4411|5022","4239|1|2016-04-19|93",2.095,5,103,85,214,129,"AD",17,"E",4411
4239,2,2016-04-19,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-04-24|2016-07-31|2016-08-07|2016-11-19",TRUE,"5|103|110|214","3324|4411|4456|5022","4239|2|2016-04-19|93",6.735,5,103,110,214,104,"AD",17,"E",4411
4255,5,2016-04-25,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-05-12|2016-08-09|2016-08-14|2016-10-14",TRUE,"17|106|111|172","3372|4410|4448|5078","4255|5|2016-04-25|93",4.39,17,106,111,172,61,"AD",14,"E",4410
4255,6,2016-04-25,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-05-25|2016-08-09|2016-08-14|2016-10-14",TRUE,"30|106|111|172","3541|4410|4448|5078","4255|6|2016-04-25|93",4.31,30,106,111,172,61,"AD",14,"E",4410
4255,7,2016-04-25,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-05-25|2016-08-09|2016-08-14|2016-10-14",TRUE,"30|106|111|172","3541|4410|4448|5078","4255|7|2016-04-25|93",0.93,30,106,111,172,61,"AD",14,"E",4410
4255,8,2016-04-25,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-05-25|2016-08-09|2016-08-14|2016-10-14",TRUE,"30|106|111|172","3541|4410|4448|5078","4255|8|2016-04-25|93",4.53,30,106,111,172,61,"AD",14,"E",4410
4255,9,2016-04-25,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-05-25|2016-08-09|2016-08-14|2016-10-14",TRUE,"30|106|111|172","3541|4410|4448|5078","4255|9|2016-04-25|93",4.58,30,106,111,172,61,"AD",14,"E",4410
4269,1,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|1|2017-03-30|93",3.27,17,74,74,84,10,"AD",46,"E",4168
4269,2,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|2|2017-03-30|93",11.48,17,74,74,84,10,"AD",46,"E",4168
4269,3,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|3|2017-03-30|93",7.82,17,74,74,84,10,"AD",46,"E",4168
4269,4,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|4|2017-03-30|93",6.39,17,74,74,84,10,"AD",46,"E",4168
4269,5,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|5|2017-03-30|93",5.47,17,74,74,84,10,"AD",46,"E",4168
4269,6,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|6|2017-03-30|93",2.67,17,74,74,84,10,"AD",46,"E",4168
4269,7,2017-03-30,"93",4,"H1|AD|QL|H2","E|E|E|A","mixed","2017-04-16|2017-06-12|2017-06-12|NA",NA,"17|74|74|84","3410|4168|4177|4235","4269|7|2017-03-30|93",5.88,17,74,74,84,10,"AD",46,"E",4168
4220,1,2016-02-06,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-19|2016-05-09",TRUE,"18|46|73|93","2489|2912|3327|3495","4220|1|2016-02-06|93",13.29,18,46,73,93,20,"QL",47,"E",3327
4220,2,2016-02-06,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-19|2016-05-09",TRUE,"18|46|73|93","2489|2912|3327|3495","4220|2|2016-02-06|93",13.82,18,46,73,93,20,"QL",47,"E",3327
4220,3,2016-02-06,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-19|2016-05-09",TRUE,"18|46|73|93","2489|2912|3327|3495","4220|3|2016-02-06|93",1.84,18,46,73,93,20,"QL",47,"E",3327
4220,4,2016-02-06,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-19|2016-05-09",TRUE,"18|46|73|93","2489|2912|3327|3495","4220|4|2016-02-06|93",2.03,18,46,73,93,20,"QL",47,"E",3327
4220,5,2016-02-06,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-19|2016-05-09",TRUE,"18|46|73|93","2489|2912|3327|3495","4220|5|2016-02-06|93",5.16,18,46,73,93,20,"QL",47,"E",3327
4240,1,2016-02-07,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-27|2016-04-19|2016-04-27|2016-05-05",TRUE,"20|72|80|88","2481|3043|3386|3472","4240|1|2016-02-07|93",19.3998875,20,72,80,88,8,"QL",40,"E",3386
4235,1,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|1|2016-02-14|93",6.26,10,42,62,88,26,"QL",58,"E",3329
4235,2,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|2|2016-02-14|93",4.01,10,42,62,88,26,"QL",58,"E",3329
4235,3,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|3|2016-02-14|93",12.69,10,42,62,88,26,"QL",58,"E",3329
4235,4,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|4|2016-02-14|93",2.68,10,42,62,88,26,"QL",58,"E",3329
4235,5,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|5|2016-02-14|93",4.01,10,42,62,88,26,"QL",58,"E",3329
4235,6,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|6|2016-02-14|93",2.44,10,42,62,88,26,"QL",58,"E",3329
4235,7,2016-02-14,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-27|2016-04-16|2016-05-12",TRUE,"10|42|62|88","2485|2910|3329|3368","4235|7|2016-02-14|93",2.19,10,42,62,88,26,"QL",58,"E",3329
4234,1,2016-02-15,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-18|2016-05-09",TRUE,"9|37|63|84","2484|2911|3328|3494","4234|1|2016-02-15|93",0.58,9,37,63,84,21,"QL",57,"E",3328
4234,2,2016-02-15,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-18|2016-05-09",TRUE,"9|37|63|84","2484|2911|3328|3494","4234|2|2016-02-15|93",2.58,9,37,63,84,21,"QL",57,"E",3328
4234,3,2016-02-15,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-18|2016-05-09",TRUE,"9|37|63|84","2484|2911|3328|3494","4234|3|2016-02-15|93",13.73,9,37,63,84,21,"QL",57,"E",3328
4234,4,2016-02-15,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-24|2016-03-23|2016-04-18|2016-05-09",TRUE,"9|37|63|84","2484|2911|3328|3494","4234|4|2016-02-15|93",2.6,9,37,63,84,21,"QL",57,"E",3328
4244,1,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|1|2016-02-18|93",3.1925,35,77,65,72,7,"QL",55,"E",3326
4244,2,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|2|2016-02-18|93",6.91,35,77,65,72,7,"QL",55,"E",3326
4244,3,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|3|2016-02-18|93",0.28,35,77,65,72,7,"QL",55,"E",3326
4244,4,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|4|2016-02-18|93",3.99,35,77,65,72,7,"QL",55,"E",3326
4244,5,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|5|2016-02-18|93",24.2225,35,77,65,72,7,"QL",55,"E",3326
4244,6,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|6|2016-02-18|93",20.065,35,77,65,72,7,"QL",55,"E",3326
4244,7,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|7|2016-02-18|93",2.27,35,77,65,72,7,"QL",55,"E",3326
4244,8,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|8|2016-02-18|93",19.98,35,77,65,72,7,"QL",55,"E",3326
4244,9,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|9|2016-02-18|93",20.0125,35,77,65,72,7,"QL",55,"E",3326
4244,10,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|10|2016-02-18|93",9.07,35,77,65,72,7,"QL",55,"E",3326
4244,11,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|11|2016-02-18|93",12.195,35,77,65,72,7,"QL",55,"E",3326
4244,12,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|12|2016-02-18|93",9.3,35,77,65,72,7,"QL",55,"E",3326
4244,13,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|13|2016-02-18|93",6.86,35,77,65,72,7,"QL",55,"E",3326
4244,14,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|14|2016-02-18|93",4.785,35,77,65,72,7,"QL",55,"E",3326
4244,15,2016-02-18,"93",4,"H1|QL|H2|AD","E|E|E|E","allE","2016-03-24|2016-04-23|2016-04-30|2016-05-05",TRUE,"35|65|72|77","2978|3326|3370|3350","4244|15|2016-02-18|93",4.1575,35,77,65,72,7,"QL",55,"E",3326
4008,12,2016-02-21,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-29|2016-05-25|2016-05-31|2016-10-07",TRUE,"8|94|100|229","2558|3632|3703|4941","4008|12|2016-02-21|93",15.37,8,94,100,229,129,"QL",20,"E",3703
4008,13,2016-02-21,"93",4,"H1|AD|QL|H2","E|E|E|E","allE","2016-02-29|2016-05-25|2016-05-31|2016-10-07",TRUE,"8|94|100|229","2558|3632|3703|4941","4008|13|2016-02-21|93",15.97,8,94,100,229,129,"QL",20,"E",3703
